ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
23500057,2023/01/04 13:42:00+00,300 WAVERLY AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,13,43.0400816,-76.1317789,1,25
231500059,2023/01/04 14:00:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.039224,-76.130184,1,25
23500059,2023/01/04 14:02:00+00,700 COMSTOCK AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,14,43.039224,-76.130184,1,25
23500060,2023/01/04 14:07:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
23500061,2023/01/04 14:08:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,14,43.0400816,-76.1317789,1,25
231500060,2023/01/04 14:07:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Approved,Wednesday,14,43.0400816,-76.1317789,1,0
231500061,2023/01/04 14:08:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
23500062,2023/01/04 14:10:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
231500062,2023/01/04 14:09:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,14,43.0400816,-76.1317789,1,25
231500063,2023/01/04 14:11:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
23500063,2023/01/04 14:11:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
231500064,2023/01/04 14:12:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Wednesday,14,43.0400816,-76.1317789,1,25
23500064,2023/01/04 14:13:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
231500065,2023/01/04 14:13:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
23500065,2023/01/04 14:14:00+00,300 WAVERLY AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
23500066,2023/01/04 14:19:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.041512,-76.134274,1,25
231500066,2023/01/04 14:18:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,14,43.041512,-76.134274,1,25
23500067,2023/01/04 14:20:00+00,200 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,14,43.041512,-76.134274,1,25
231500067,2023/01/04 14:23:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,14,43.04245675,-76.1331655,1,60
231500068,2023/01/04 14:34:00+00,800 WALNUT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,14,43.0421053,-76.1324459,1,25
23500069,2023/01/04 14:33:00+00,800 WALNUT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,14,43.0421053,-76.1324459,1,25
23500068,2023/01/04 14:29:00+00,700 WALNUT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,14,43.04403,-76.132275,1,25
344537DD,2023/01/05 01:31:00+00,600 PARK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,1,43.0745999,-76.0792434,1,60
392587D,2023/01/04 15:58:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Wednesday,15,43.113505702811246,-76.11989651004016,1,25
374405D,2023/01/04 12:05:00+00,401 MONTGOMERY ST,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Adjudication Approved,Wednesday,12,43.0466396,-76.1483142,1,0
395807D,2023/01/05 01:37:00+00,700 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Thursday,1,43.0364421,-76.1229386,1,25
392589D,2023/01/03 16:59:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,16,43.113505702811246,-76.11989651004016,1,25
382132D,2023/01/03 14:50:00+00,511 STATE ST S,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,14,0.0,0.0,1,25
375286D,2023/01/04 13:04:00+00,400 MONTGOMERY ST,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Wednesday,13,43.046942,-76.149107,1,25
382133D,2023/01/03 15:04:00+00,600 STATE ST S,NO PERMIT/ALL TIMES CO15-365,Fourth Notice,Tuesday,15,43.0415743,-76.1723785,1,25
393563D,2023/01/03 19:25:00+00,800 LANCASTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,19,43.036473,-76.123268,1,60
393565D,2023/01/03 19:29:00+00,700 LANCASTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,19,43.03820535,-76.1235476067711,1,60
393566D,2023/01/03 19:33:00+00,100 REDFIELD PL,LEFT WHEELS TO CURB/ALL CO15-301,Paid In Full,Tuesday,19,43.037424,-76.123079,1,25
393564D,2023/01/03 19:27:00+00,800 LANCASTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,19,43.036473,-76.123268,1,60
393568D,2023/01/03 19:39:00+00,800 MARYLAND AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,19,43.03650915,-76.12054507283808,1,60
393569D,2023/01/03 19:40:00+00,800 MARYLAND AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,19,43.03650915,-76.12054507283808,1,60
393567D,2023/01/03 19:38:00+00,800 MARYLAND AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,19,43.03650915,-76.12054507283808,1,60
393570D,2023/01/03 19:48:00+00,300 ROOSEVELT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,19,43.0334904,-76.1176299,1,60
376227D,2023/01/03 22:29:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Fourth Notice,Tuesday,22,43.113505702811246,-76.11989651004016,1,25
376228D,2023/01/03 22:35:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Fourth Notice,Tuesday,22,43.113505702811246,-76.11989651004016,1,25
395808D,2023/01/05 01:38:00+00,700 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Fourth Notice,Thursday,1,43.0364421,-76.1229386,1,25
395805D,2023/01/05 01:31:00+00,300 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,1,43.0361102,-76.1278732,1,25
395806D,2023/01/05 01:35:00+00,700 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,1,43.0364421,-76.1229386,1,25
395809D,2023/01/05 01:39:00+00,700 EUCLID AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,1,43.0364421,-76.1229386,1,25
394162D,2023/01/04 19:28:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Wednesday,19,43.045219,-76.131977,1,60
394161D,2023/01/04 19:24:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,19,43.045248,-76.134196,1,60
394163D,2023/01/04 19:43:00+00,900 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,19,43.0340951,-76.1243649,1,60
344535D,2023/01/05 01:21:00+00,600 PARK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,1,43.0745999,-76.0792434,1,60
344536D,2023/01/05 01:24:00+00,600 PARK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Thursday,1,43.0745999,-76.0792434,1,60
344539D,2023/01/05 01:38:00+00,600 PARK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,1,43.0745999,-76.0792434,1,60
344538D,2023/01/05 01:34:00+00,600 PARK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,1,43.0745999,-76.0792434,1,60
344542D,2023/01/05 01:51:00+00,600 PARK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,1,43.0745999,-76.0792434,1,60
344540D,2023/01/05 01:42:00+00,600 PARK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,1,43.0745999,-76.0792434,1,60
344541D,2023/01/05 01:47:00+00,600 PARK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,1,43.0745999,-76.0792434,1,60
374404D,2023/01/04 21:55:00+00,511 STATE ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,21,0.0,0.0,1,25
381738D,2023/01/04 06:47:00+00,200 DORCHESTER AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,6,43.069453,-76.125109,1,25
381737D,2023/01/04 06:47:00+00,200 DORCHESTER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,6,43.069453,-76.125109,1,60
393692D,2023/01/03 19:18:00+00,800 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,19,43.045278,-76.136414,1,60
392351D,2023/01/04 09:28:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Issued,Wednesday,9,43.113505702811246,-76.11989651004016,1,25
231500069,2023/01/05 09:15:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,9,43.0482461,-76.1495403,1,25
231500071,2023/01/05 09:18:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Thursday,9,43.0482461,-76.1495403,1,25
231500070,2023/01/05 09:17:00+00,300 MONTGOMERY ST,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Thursday,9,43.0482461,-76.1495403,1,60
231500073,2023/01/05 09:28:00+00,100 JEFFERSON ST W,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,9,43.047121,-76.152397,1,25
231500072,2023/01/05 09:27:00+00,100 JEFFERSON ST W,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,9,43.047121,-76.152397,1,25
231500074,2023/01/05 09:29:00+00,100 JEFFERSON ST W,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,9,43.047121,-76.152397,1,25
231500075,2023/01/05 09:29:00+00,100 JEFFERSON ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,9,43.047121,-76.152397,1,25
231500077,2023/01/05 09:33:00+00,300 SALINA ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.048561,-76.152329,1,25
231500076,2023/01/05 09:32:00+00,300 SALINA ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.048561,-76.152329,1,25
230900041,2023/01/05 09:40:00+00,700 TOWNSEND ST N,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Approved,Thursday,9,43.04535280830268,-76.14533066110654,1,0
231500078,2023/01/05 09:36:00+00,300 SALINA ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,9,43.048561,-76.152329,1,25
231500079,2023/01/05 09:36:00+00,300 SALINA ST S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Thursday,9,43.048561,-76.152329,1,25
230900042,2023/01/05 09:40:00+00,700 TOWNSEND ST N,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Approved,Thursday,9,43.04535280830268,-76.14533066110654,1,0
231500080,2023/01/05 09:41:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,9,43.048555,-76.15158,1,25
231500081,2023/01/05 09:42:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,9,43.048555,-76.15158,1,25
231500082,2023/01/05 09:46:00+00,100 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,9,43.050764,-76.150873,1,25
231500083,2023/01/05 09:47:00+00,100 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Thursday,9,43.050764,-76.150873,1,25
231300042,2023/01/05 09:47:00+00,200 GENESEE PK DR,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Thursday,9,43.0482071,-76.1096112,1,25
231500084,2023/01/05 09:49:00+00,200 WATER ST E,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.050425,-76.150598,1,25
231300043,2023/01/05 09:49:00+00,200 GENESEE PK DR,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Thursday,9,43.0482071,-76.1096112,1,25
231300044,2023/01/05 09:49:00+00,200 GENESEE PK DR,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Thursday,9,43.0482071,-76.1096112,1,60
231500089,2023/01/05 10:01:00+00,100 WASHINGTON ST E,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Thursday,10,43.0493828,-76.1518326,1,25
231500090,2023/01/05 10:03:00+00,200 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.049428,-76.15086,1,25
231500091,2023/01/05 10:07:00+00,200 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Thursday,10,43.049428,-76.15086,1,60
231500092,2023/01/05 10:09:00+00,200 JEFFERSON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.046945,-76.150633,1,25
230900053,2023/01/05 10:08:00+00,600 TOWNSEND ST N,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,10,43.0564503,-76.1480559,1,60
230900052,2023/01/05 10:08:00+00,600 TOWNSEND ST N,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Approved,Thursday,10,43.0564503,-76.1480559,1,0
231500093,2023/01/05 10:10:00+00,200 JEFFERSON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Thursday,10,43.046945,-76.150633,1,25
231500094,2023/01/05 10:11:00+00,200 JEFFERSON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.046945,-76.150633,1,25
230900055,2023/01/05 10:15:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.054776,-76.148399,1,25
230900056,2023/01/05 10:16:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.054776,-76.148399,1,25
230900057,2023/01/05 10:17:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Thursday,10,43.054776,-76.148399,1,25
231500095,2023/01/05 10:15:00+00,300 ONONDAGA ST E,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Fourth Notice,Thursday,10,43.047056,-76.148524,1,100
230900058,2023/01/05 10:19:00+00,200 PROSPECT AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.054776,-76.148399,1,25
231500096,2023/01/05 10:19:00+00,400 GENESEE ST E,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,10,43.047958,-76.147246,1,25
230700041,2023/01/05 10:24:00+00,700 CROUSE AVE S,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Thursday,10,43.0424911,-76.1368164,1,25
230700042,2023/01/05 10:24:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Thursday,10,43.0424911,-76.1368164,1,25
230700043,2023/01/05 10:25:00+00,700 CROUSE AVE S,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.0424911,-76.1368164,1,25
230700044,2023/01/05 10:29:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.041511,-76.13648,1,25
230700045,2023/01/05 10:30:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.041511,-76.13648,1,25
231500100,2023/01/05 10:29:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Thursday,10,43.0492047,-76.1481375,1,60
231500099,2023/01/05 10:29:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Thursday,10,43.0492047,-76.1481375,1,60
230700046,2023/01/05 10:31:00+00,100 MARSHALL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.041511,-76.13648,1,25
230700047,2023/01/05 10:34:00+00,100 MARSHALL ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Thursday,10,43.041511,-76.13648,1,25
230700048,2023/01/05 10:35:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,10,43.041511,-76.13648,1,25
231300052,2023/01/05 10:38:00+00,200 WOODBINE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Thursday,10,43.066052,-76.10994,1,60
231500103,2023/01/05 10:40:00+00,300 MONTGOMERY ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,10,43.0482461,-76.1495403,1,25
231500104,2023/01/05 10:42:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Thursday,10,43.0482461,-76.1495403,1,25
231500105,2023/01/05 10:43:00+00,300 MONTGOMERY ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,10,43.0482461,-76.1495403,1,25
231500106,2023/01/05 10:49:00+00,200 JEFFERSON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Thursday,10,43.046945,-76.150633,1,25
230700049,2023/01/05 10:50:00+00,700 IRVING AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
230700052,2023/01/05 10:53:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
230700050,2023/01/05 10:52:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
230700051,2023/01/05 10:53:00+00,700 IRVING AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
231500107,2023/01/05 10:56:00+00,100 JEFFERSON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Thursday,10,43.046948,-76.151286,1,25
231500108,2023/01/05 11:02:00+00,300 SALINA ST S,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Thursday,11,43.048561,-76.152329,1,100
231500109,2023/01/05 11:04:00+00,300 SALINA ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,11,43.048561,-76.152329,1,25
231500110,2023/01/05 11:06:00+00,300 SALINA ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,11,43.048561,-76.152329,1,25
231300062,2023/01/05 11:27:00+00,200 DORCHESTER AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,11,43.069453,-76.125109,1,25
231500111,2023/01/05 11:12:00+00,300 WASHINGTON ST E,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Approved,Thursday,11,43.0492047,-76.1481375,1,0
230900076,2023/01/05 11:45:00+00,900 FAYETTE ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,11,43.0484055,-76.1374615,1,25
230900077,2023/01/05 11:45:00+00,900 FAYETTE ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Thursday,11,43.0484055,-76.1374615,1,25
231300071,2023/01/05 13:42:00+00,600 WILLIS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,13,43.051303,-76.191303,1,60
231300072,2023/01/05 13:43:00+00,600 WILLIS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Thursday,13,43.051303,-76.191303,1,60
23500070,2023/01/06 09:35:00+00,300 SALINA ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,9,43.048561,-76.152329,1,25
231500112,2023/01/06 09:39:00+00,300 MONTGOMERY ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,9,43.0482461,-76.1495403,1,25
231500113,2023/01/06 09:41:00+00,300 MONTGOMERY ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Friday,9,43.0482461,-76.1495403,1,25
231500114,2023/01/06 09:43:00+00,300 MONTGOMERY ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Friday,9,43.0482461,-76.1495403,1,100
23500073,2023/01/06 09:46:00+00,200 WASHINGTON ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Friday,9,43.049686,-76.153724,1,25
231500115,2023/01/06 09:46:00+00,200 JEFFERSON ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Friday,9,43.046945,-76.150633,1,25
23500075,2023/01/06 09:47:00+00,200 WASHINGTON ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,9,43.049686,-76.153724,1,25
23500076,2023/01/06 09:50:00+00,200 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Void Approved,Friday,9,43.049686,-76.153724,1,0
23500074,2023/01/06 09:46:00+00,200 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Friday,9,43.049686,-76.153724,1,25
231500117,2023/01/06 09:59:00+00,200 WARREN ST S,PRKD 12 IN FROM CURB/ALL CO15-301,Adjudication Denied ,Friday,9,43.049428,-76.15086,1,25
23500077,2023/01/06 09:52:00+00,200 WASHINGTON ST W,NO PARKING ANY TIME CO15-316 (A)14,Fourth Notice,Friday,9,43.049686,-76.153724,1,25
231500116,2023/01/06 09:55:00+00,300 WARREN ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Friday,9,43.04853295,-76.15107612442631,1,25
231500118,2023/01/06 10:05:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,10,43.048555,-76.15158,1,25
23500078,2023/01/06 10:04:00+00,200 GENESEE ST W,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,10,43.0515633,-76.1536655,1,25
23500079,2023/01/06 10:05:00+00,200 GENESEE ST W,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Friday,10,43.0515633,-76.1536655,1,25
231500119,2023/01/06 10:06:00+00,200 BANK ALLEY,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,10,43.048555,-76.15158,1,25
23500080,2023/01/06 10:09:00+00,200 CLINTON ST N,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Friday,10,43.051417,-76.153402,1,25
231500120,2023/01/06 10:11:00+00,100 WARREN ST S,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Friday,10,43.050764,-76.150873,1,25
23500081,2023/01/06 10:09:00+00,200 CLINTON ST N,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,10,43.051417,-76.153402,1,25
23500082,2023/01/06 10:11:00+00,200 CLINTON ST N,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Friday,10,43.051417,-76.153402,1,25
231500121,2023/01/06 10:13:00+00,100 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Partial ,Friday,10,43.050764,-76.150873,1,10
231500122,2023/01/06 10:14:00+00,200 WATER ST E,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,10,43.050425,-76.150598,1,25
231500123,2023/01/06 10:15:00+00,200 WATER ST E,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Friday,10,43.050425,-76.150598,1,0
231500127,2023/01/06 10:27:00+00,200 WATER ST E,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Friday,10,43.050425,-76.150598,1,25
23500083,2023/01/06 10:24:00+00,300 FAYETTE ST W,NO PARKING ANY TIME CO15-316 (A)14,Fourth Notice,Friday,10,43.04900685,-76.15629208375377,1,25
231500128,2023/01/06 10:27:00+00,200 WATER ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Friday,10,43.050425,-76.150598,1,25
23500084,2023/01/06 10:24:00+00,300 FAYETTE ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,10,43.04900685,-76.15629208375377,1,25
23500085,2023/01/06 10:28:00+00,200 WALTON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Friday,10,43.0480834,-76.1556976,1,25
23500086,2023/01/06 10:31:00+00,200 WALTON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,10,43.0480834,-76.1556976,1,25
231500129,2023/01/06 10:32:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Paid In Full,Friday,10,43.0492047,-76.1481375,1,60
23500088,2023/01/06 10:35:00+00,100 WALTON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Partial ,Friday,10,43.048044,-76.153734,1,25
231500130,2023/01/06 10:32:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Friday,10,43.0492047,-76.1481375,1,60
231500131,2023/01/06 10:34:00+00,300 WASHINGTON ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Friday,10,43.0492047,-76.1481375,1,25
23500089,2023/01/06 10:35:00+00,100 WALTON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Partial ,Friday,10,43.048044,-76.153734,1,10
